run_number,ifrs_17_group,underlying_group,variable,run_step,currency,2020-09-30,2020-10-31,2020-11-30,2020-12-31
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,BEL_E_VAR_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,BEL_IC_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,BEL_LIC,LIC_FCF_RELEASE,,0,919159,919159,-463140
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_B_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_B_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_B_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_B_VAR_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_B_VAR_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_B_VAR_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_FUT_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_FUT_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_FUT_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_VAR_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_VAR_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_CUSTOM_OTHER_VAR_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_FUT_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_FUT_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_FUT_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_VAR_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_VAR_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_E_VAR_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_IC_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_IC_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_BEL_IC_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_RA_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_RA_LIC_BOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_RA_LIC_EOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,CF_RA_LIC_MOP,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_B_LIC,LIC_FCF_RELEASE,,0,0,0,-1382299
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_B_VAR_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_CUSTOM_OTHER_FUT_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_CUSTOM_OTHER_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_CUSTOM_OTHER_VAR_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_E_FUT_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_E_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_E_VAR_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_IC_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_BEL_LIC,LIC_FCF_RELEASE,,0,0,0,-1382299
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_LIC,LIC_FCF_RELEASE,,0,0,0,-1382299
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_RA_LIC,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,-219525
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_PAID_CUR,LIC_FCF_RELEASE,,0,341308,725725,315266
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,341308,1067033,1382299
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_VAR_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_VAR_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_VAR_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_FUT_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_FUT_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_FUT_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_VAR_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_VAR_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_VAR_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_FUT_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_FUT_PAID_CUR,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_FUT_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_FUT_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_PAID_CUR,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_VAR_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_VAR_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_VAR_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_IC_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_IC_PAID_PAST_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_IC_PAID_PAST_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_PAID_PAST,LIC_FCF_RELEASE,,0,0,0,-219525
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_RA_LIC_RELEASE,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_RA_LIC_RELEASE_FX_IMPACT,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_RA_LIC_RELEASE_SUM,LIC_FCF_RELEASE,,0,0,0,0
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,LIC,LIC_FCF_RELEASE,,0,879020,879020,-503279
241.0,BAF_BAH_Mort_Burial_2020_Remaining,,RA_LIC,LIC_FCF_RELEASE,,0,-40139,-40139,-40139
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_PAID,LIC_CF_VARIANCE,,0,341308,725725,315266
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_PAID_CUR,LIC_CF_VARIANCE,,0,341308,725725,315266
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,341308,1067033,1382299
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_VAR_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_VAR_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_VAR_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_VAR_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_VAR_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,B_VAR_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_FUT_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_FUT_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_FUT_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_FUT_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_FUT_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_FUT_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_FUT_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_VAR_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_VAR_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_VAR_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_VAR_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_VAR_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,CUSTOM_OTHER_VAR_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_B_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,219525
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_B_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_B_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_B_VAR_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_CUSTOM_OTHER_FUT_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_CUSTOM_OTHER_FUT_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_CUSTOM_OTHER_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_CUSTOM_OTHER_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_CUSTOM_OTHER_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_CUSTOM_OTHER_VAR_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_E_FUT_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_E_FUT_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_E_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_E_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_E_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_E_VAR_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_IC_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_IC_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,DELTA_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,219525
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_FUT_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_FUT_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_FUT_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_FUT_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_FUT_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_FUT_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_FUT_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_VAR_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_VAR_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_VAR_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_VAR_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_VAR_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,E_VAR_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_B_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_FUT_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_CUSTOM_OTHER_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_FUT_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_E_VAR_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_IC_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_IC_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,EXP_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,IC_PAID,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,IC_PAID_CUR,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,IC_PAID_CUR_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,IC_PAID_CUR_SUM,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,IC_PAID_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,IC_PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,IC_PAID_PAST_FX_IMPACT,LIC_CF_VARIANCE,,0,0,0,0
242.0,BAF_BAH_Mort_Burial_2020_Remaining,,PAID_PAST,LIC_CF_VARIANCE,,0,0,0,0
246.0,,,BEL_B_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_B_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_CUSTOM_OTHER_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_CUSTOM_OTHER_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_CUSTOM_OTHER_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_E_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_E_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_E_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_IC_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,BEL_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,-463140
246.0,,,DELTA_BEL_B_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,463140
246.0,,,DELTA_BEL_B_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,DELTA_BEL_CUSTOM_OTHER_FUT_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,DELTA_BEL_CUSTOM_OTHER_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
246.0,,,DELTA_BEL_CUSTOM_OTHER_VAR_LIC,LIC_CHANGE_IN_ESTIMATES_PS_ISE_EOP,,0,0,0,0
